experience_level,employment_type,job_title,salary,company_location,company_size,Enterprise_size
SE,FT,Data Engineer,265000,US,M,Medium_enterprise
SE,FT,Data Engineer,182750,US,M,Medium_enterprise
MI,FT,Data Analyst,130000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,153600,US,M,Medium_enterprise
SE,FT,Data Analyst,106800,US,M,Medium_enterprise
SE,FT,Data Engineer,137500,US,M,Medium_enterprise
SE,FT,Data Engineer,81500,US,M,Medium_enterprise
EX,FT,Head of Data Science,314100,US,M,Medium_enterprise
EX,FT,Head of Data Science,195800,US,M,Medium_enterprise
SE,FT,Applied Scientist,205000,US,M,Medium_enterprise
SE,FT,Applied Scientist,180000,US,M,Medium_enterprise
SE,FT,Data Scientist,165000,US,M,Medium_enterprise
SE,FT,Data Scientist,144000,US,M,Medium_enterprise
EN,FT,BI Developer,160000,US,M,Medium_enterprise
EN,FT,BI Developer,100000,US,M,Medium_enterprise
EX,FT,Data Engineer,200000,US,M,Medium_enterprise
EX,FT,Data Engineer,145000,US,M,Medium_enterprise
MI,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Manager,199000,US,M,Medium_enterprise
SE,FT,Data Manager,112000,US,M,Medium_enterprise
SE,FT,Data Scientist,105000,US,M,Medium_enterprise
SE,FT,Data Scientist,70000,US,M,Medium_enterprise
EN,FT,Big Data Engineer,130000,SE,S,Small_enterprise
SE,FT,Data Analyst,180180,US,M,Medium_enterprise
SE,FT,Data Analyst,106020,US,M,Medium_enterprise
EN,FT,Data Engineer,160000,US,M,Medium_enterprise
EN,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Scientist,183000,US,M,Medium_enterprise
SE,FT,Data Scientist,134000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,220000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,150000,US,M,Medium_enterprise
SE,FT,Applied Scientist,350000,US,L,Large_enterprise
SE,FT,Applied Scientist,262500,US,L,Large_enterprise
SE,FT,Data Analyst,122000,US,M,Medium_enterprise
SE,FT,Data Analyst,94000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,276000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,184000,US,M,Medium_enterprise
EX,FT,Data Engineer,310000,US,M,Medium_enterprise
EX,FT,Data Engineer,239000,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,180000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Scientist,228000,US,M,Medium_enterprise
SE,FT,Data Scientist,152000,US,M,Medium_enterprise
SE,FT,Data Scientist,209450,US,M,Medium_enterprise
SE,FT,Data Scientist,158677,US,M,Medium_enterprise
SE,FT,Data Analyst,175000,US,M,Medium_enterprise
SE,FT,Data Analyst,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,240000,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
MI,FT,Data Analyst,103200,US,M,Medium_enterprise
MI,FT,Data Analyst,61200,US,M,Medium_enterprise
MI,FT,Data Scientist,155000,US,L,Large_enterprise
EN,FT,Marketing Data Engineer,90000,SG,L,Large_enterprise
SE,FT,Data Scientist,59000,EE,L,Large_enterprise
SE,FT,Data Scientist,237000,US,M,Medium_enterprise
SE,FT,Data Scientist,145000,US,M,Medium_enterprise
SE,FT,Data Scientist,240000,US,M,Medium_enterprise
SE,FT,Data Scientist,139000,US,M,Medium_enterprise
SE,FT,Data Architect,174500,US,M,Medium_enterprise
SE,FT,Data Architect,113000,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,87000,US,M,Medium_enterprise
SE,FT,Data Analyst,160000,US,M,Medium_enterprise
SE,FT,Data Analyst,108000,US,M,Medium_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,107250,US,M,Medium_enterprise
SE,FT,Data Engineer,300000,US,M,Medium_enterprise
SE,FT,Data Engineer,119000,US,M,Medium_enterprise
SE,FT,Data Scientist,285800,US,M,Medium_enterprise
SE,FT,Data Scientist,154600,US,M,Medium_enterprise
MI,FT,Head of Data Science,5000000,IN,L,Large_enterprise
EN,FT,Data Analyst,30000,US,S,Small_enterprise
MI,FT,Data Science Manager,220000,US,M,Medium_enterprise
MI,FT,Data Science Manager,195000,US,M,Medium_enterprise
SE,FT,Data Manager,168400,US,M,Medium_enterprise
SE,FT,Data Manager,105200,US,M,Medium_enterprise
MI,FT,Data Analyst,206000,US,M,Medium_enterprise
MI,FT,Data Analyst,160000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,200000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,175000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,231250,US,M,Medium_enterprise
SE,FT,Analytics Engineer,138750,US,M,Medium_enterprise
SE,FT,Data Engineer,153000,CA,M,Medium_enterprise
SE,FT,Data Engineer,94000,CA,M,Medium_enterprise
SE,FT,Data Engineer,240500,US,L,Large_enterprise
SE,FT,Data Engineer,123700,US,L,Large_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,90000,US,M,Medium_enterprise
EN,FT,Data Scientist,124234,US,M,Medium_enterprise
EN,FT,Data Scientist,74540,US,M,Medium_enterprise
MI,FT,Data Analyst,109000,US,M,Medium_enterprise
MI,FT,Data Analyst,79000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,80000,FR,L,Large_enterprise
MI,FT,Machine Learning Engineer,50000,AM,S,Small_enterprise
SE,FT,Data Scientist,275300,US,M,Medium_enterprise
SE,FT,Data Scientist,183500,US,M,Medium_enterprise
SE,FT,Data Scientist,275300,US,M,Medium_enterprise
SE,FT,Data Scientist,183500,US,M,Medium_enterprise
SE,FT,Data Analyst,160000,US,M,Medium_enterprise
SE,FT,Data Analyst,125600,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,120000,US,M,Medium_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
SE,FT,Data Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Analyst,141290,US,M,Medium_enterprise
SE,FT,Data Analyst,74178,US,M,Medium_enterprise
SE,FT,Data Scientist,150000,US,M,Medium_enterprise
SE,FT,Data Scientist,120000,US,M,Medium_enterprise
SE,FT,Data Engineer,85000,US,M,Medium_enterprise
SE,FT,Data Engineer,75000,US,M,Medium_enterprise
SE,FT,Data Engineer,220000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,205600,US,M,Medium_enterprise
SE,FT,Data Engineer,107500,US,M,Medium_enterprise
MI,FT,Data Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Engineer,95000,US,M,Medium_enterprise
SE,FT,Data Engineer,185900,US,M,Medium_enterprise
SE,FT,Data Engineer,129300,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
EN,FT,Data Scientist,1060000,IN,S,Small_enterprise
MI,FT,Data Engineer,250000,US,M,Medium_enterprise
MI,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,136000,US,M,Medium_enterprise
SE,FT,Data Scientist,104000,US,M,Medium_enterprise
MI,FT,Data Analyst,80000,US,M,Medium_enterprise
MI,FT,Data Analyst,52500,US,M,Medium_enterprise
SE,FT,Data Scientist,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,84000,US,M,Medium_enterprise
SE,FT,BI Analyst,125000,US,M,Medium_enterprise
SE,FT,BI Analyst,110000,US,M,Medium_enterprise
MI,FT,Data Analyst,90000,US,M,Medium_enterprise
MI,FT,Data Analyst,80000,US,M,Medium_enterprise
SE,FT,ML Engineer,200000,US,M,Medium_enterprise
SE,FT,ML Engineer,135000,US,M,Medium_enterprise
EN,FT,Business Data Analyst,48000,US,L,Large_enterprise
EN,FT,AI Developer,120000,BA,S,Small_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Engineer,75000,US,M,Medium_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
MI,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,226700,US,M,Medium_enterprise
SE,FT,Data Engineer,133300,US,M,Medium_enterprise
SE,FT,Data Scientist,190000,US,M,Medium_enterprise
SE,FT,Data Scientist,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
MI,FT,Data Engineer,150000,US,M,Medium_enterprise
MI,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
SE,FT,Computer Vision Engineer,200000,US,S,Small_enterprise
MI,FT,Applied Data Scientist,80000,KE,S,Small_enterprise
EN,FT,Business Data Analyst,12000,GR,L,Large_enterprise
EN,FT,AI Developer,6000,MK,S,Small_enterprise
MI,FT,Data Analytics Lead,1440000,SG,M,Medium_enterprise
SE,FT,Data Scientist,257000,US,M,Medium_enterprise
SE,FT,Data Scientist,134000,US,M,Medium_enterprise
SE,FT,Data Scientist,72000,LV,M,Medium_enterprise
SE,FT,Data Scientist,36000,LV,M,Medium_enterprise
SE,FT,Data Engineer,205600,US,L,Large_enterprise
SE,FT,Data Engineer,105700,US,L,Large_enterprise
SE,FT,BI Developer,140000,US,M,Medium_enterprise
SE,FT,BI Developer,110000,US,M,Medium_enterprise
SE,FT,Data Science Manager,299500,US,M,Medium_enterprise
SE,FT,Data Science Manager,245100,US,M,Medium_enterprise
SE,FT,Research Scientist,210000,US,M,Medium_enterprise
SE,FT,Research Scientist,151800,US,M,Medium_enterprise
MI,FT,Data Scientist,50000,RO,L,Large_enterprise
SE,FT,Data Analyst,48000,ES,M,Medium_enterprise
SE,FT,Data Analyst,38000,ES,M,Medium_enterprise
SE,FT,Data Analyst,48000,ES,M,Medium_enterprise
SE,FT,Data Analyst,38000,ES,M,Medium_enterprise
EN,FT,Data Engineer,160000,US,M,Medium_enterprise
EN,FT,Data Engineer,135000,US,M,Medium_enterprise
MI,FT,Data Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Engineer,95000,US,M,Medium_enterprise
SE,FT,Data Engineer,250000,US,M,Medium_enterprise
SE,FT,Data Engineer,63000,US,M,Medium_enterprise
SE,FT,Data Scientist,237000,US,M,Medium_enterprise
SE,FT,Data Scientist,145000,US,M,Medium_enterprise
SE,FT,Data Scientist,130000,US,M,Medium_enterprise
SE,FT,Data Scientist,90000,US,M,Medium_enterprise
MI,FT,Data Analyst,120000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Architect,174500,US,M,Medium_enterprise
SE,FT,Data Architect,113000,US,M,Medium_enterprise
MI,FT,Data Scientist,183310,US,M,Medium_enterprise
MI,FT,Data Scientist,183310,US,M,Medium_enterprise
SE,FT,Data Analyst,145000,US,M,Medium_enterprise
SE,FT,Data Analyst,102500,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Data Architect,174500,US,M,Medium_enterprise
SE,FT,Data Architect,113000,US,M,Medium_enterprise
SE,FT,Data Science Consultant,122000,US,M,Medium_enterprise
SE,FT,Data Science Consultant,94000,US,M,Medium_enterprise
SE,FT,Data Scientist,220000,US,M,Medium_enterprise
SE,FT,Data Scientist,146000,US,M,Medium_enterprise
SE,FT,Data Engineer,300000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
MI,FT,Data Scientist,840000,TH,L,Large_enterprise
MI,FT,Computer Vision Engineer,1250000,IN,M,Medium_enterprise
SE,FT,Data Science Consultant,145000,US,M,Medium_enterprise
SE,FT,Data Science Consultant,128000,US,M,Medium_enterprise
SE,FT,Data Scientist,182000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Engineer,122000,US,M,Medium_enterprise
SE,FT,Data Engineer,94000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,72000,LV,M,Medium_enterprise
SE,FT,Machine Learning Engineer,36000,LV,M,Medium_enterprise
EX,FT,Data Scientist,300000,US,M,Medium_enterprise
EX,FT,Data Scientist,200000,US,M,Medium_enterprise
MI,FT,Data Analyst,135000,US,M,Medium_enterprise
MI,FT,Data Analyst,105500,US,M,Medium_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
MI,FT,Data Scientist,110000,US,L,Large_enterprise
SE,FT,Data Scientist,136000,US,M,Medium_enterprise
SE,FT,Data Scientist,104000,US,M,Medium_enterprise
SE,FT,Data Scientist,168000,US,M,Medium_enterprise
SE,FT,Data Scientist,130000,US,M,Medium_enterprise
MI,FT,Data Analyst,65000,GB,M,Medium_enterprise
MI,FT,Data Analyst,36050,GB,M,Medium_enterprise
MI,FT,Data Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Engineer,95000,US,M,Medium_enterprise
SE,FT,Data Scientist,153400,US,M,Medium_enterprise
SE,FT,Data Scientist,122700,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Data Scientist,160000,US,M,Medium_enterprise
SE,FT,Data Scientist,205000,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,204500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,145000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,87000,US,M,Medium_enterprise
EN,FT,Data Scientist,50000,US,M,Medium_enterprise
SE,FT,ML Engineer,234100,US,M,Medium_enterprise
SE,FT,ML Engineer,203500,US,M,Medium_enterprise
SE,FT,Data Scientist,223800,US,M,Medium_enterprise
SE,FT,Data Scientist,172100,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,M,Medium_enterprise
SE,FT,Data Scientist,150000,US,M,Medium_enterprise
SE,FT,Data Engineer,232200,US,M,Medium_enterprise
SE,FT,Data Engineer,167200,US,M,Medium_enterprise
SE,FT,BI Developer,197000,US,M,Medium_enterprise
SE,FT,BI Developer,106000,US,M,Medium_enterprise
SE,FT,Research Scientist,180000,US,M,Medium_enterprise
SE,FT,Research Scientist,145000,US,M,Medium_enterprise
SE,FT,Data Lead,225000,US,M,Medium_enterprise
SE,FT,Data Lead,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,114000,US,M,Medium_enterprise
SE,FT,Data Engineer,291500,US,M,Medium_enterprise
SE,FT,Data Engineer,180000,US,M,Medium_enterprise
EX,FT,Data Engineer,196200,US,M,Medium_enterprise
EX,FT,Data Engineer,150900,US,M,Medium_enterprise
SE,FT,Data Scientist,168400,US,M,Medium_enterprise
SE,FT,Data Scientist,105200,US,M,Medium_enterprise
MI,FT,Data Engineer,95000,ES,M,Medium_enterprise
MI,FT,Data Engineer,80000,ES,M,Medium_enterprise
MI,FT,Data Analyst,116000,US,M,Medium_enterprise
MI,FT,Data Analyst,72000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,207000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,167000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,145000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,135000,US,M,Medium_enterprise
MI,FT,Data Engineer,105000,US,M,Medium_enterprise
MI,FT,Data Engineer,70000,US,M,Medium_enterprise
SE,FT,Data Architect,180000,US,M,Medium_enterprise
SE,FT,Data Architect,115000,US,M,Medium_enterprise
SE,FT,Data Engineer,133800,US,M,Medium_enterprise
SE,FT,Data Engineer,96100,US,M,Medium_enterprise
MI,FT,Data Analyst,120000,US,M,Medium_enterprise
MI,FT,Data Analyst,80000,US,M,Medium_enterprise
SE,FT,Data Science Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Science Engineer,100000,US,M,Medium_enterprise
SE,FT,Research Scientist,150000,US,M,Medium_enterprise
SE,FT,Research Scientist,120000,US,M,Medium_enterprise
SE,FT,Cloud Database Engineer,140000,US,M,Medium_enterprise
SE,FT,Cloud Database Engineer,115000,US,M,Medium_enterprise
SE,FT,Data Science Manager,297300,US,M,Medium_enterprise
SE,FT,Data Science Manager,198200,US,M,Medium_enterprise
SE,FT,Data Scientist,297300,US,M,Medium_enterprise
SE,FT,Data Scientist,198200,US,M,Medium_enterprise
SE,FT,Data Engineer,202000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Scientist,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,84000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,219000,US,L,Large_enterprise
SE,FT,Applied Scientist,230000,US,M,Medium_enterprise
SE,FT,Applied Scientist,196000,US,M,Medium_enterprise
SE,FT,BI Developer,140000,US,M,Medium_enterprise
SE,FT,BI Developer,110000,US,M,Medium_enterprise
MI,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Applied Scientist,126100,US,L,Large_enterprise
SE,FT,Applied Scientist,72000,US,L,Large_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,175000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Analyst,240500,US,M,Medium_enterprise
SE,FT,Data Analyst,137500,US,M,Medium_enterprise
MI,FT,Data Scientist,187500,US,M,Medium_enterprise
MI,FT,Data Scientist,165000,US,M,Medium_enterprise
MI,FT,Machine Learning Research Engineer,60000,GB,L,Large_enterprise
EN,PT,Data Analyst,24000,US,L,Large_enterprise
SE,FT,Research Scientist,210000,US,M,Medium_enterprise
SE,FT,Research Scientist,165750,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,225000,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,165750,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,89700,GB,M,Medium_enterprise
MI,FT,Machine Learning Engineer,55250,GB,M,Medium_enterprise
SE,FT,Data Scientist,135000,US,M,Medium_enterprise
SE,FT,Data Scientist,115000,US,M,Medium_enterprise
SE,FT,NLP Engineer,275000,US,M,Medium_enterprise
SE,FT,NLP Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Engineer,175308,US,M,Medium_enterprise
SE,FT,Data Engineer,100706,US,M,Medium_enterprise
SE,FT,NLP Engineer,235000,US,M,Medium_enterprise
SE,FT,NLP Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,310000,US,M,Medium_enterprise
SE,FT,Data Engineer,229000,US,M,Medium_enterprise
SE,FT,ML Engineer,289076,US,M,Medium_enterprise
SE,FT,ML Engineer,202353,US,M,Medium_enterprise
SE,FT,Data Engineer,65000,PT,M,Medium_enterprise
SE,FT,Data Engineer,35000,PT,M,Medium_enterprise
MI,FT,Research Engineer,120000,US,M,Medium_enterprise
MI,FT,Research Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,226700,US,M,Medium_enterprise
SE,FT,Data Engineer,133300,US,M,Medium_enterprise
SE,FT,Data Analyst,125000,US,M,Medium_enterprise
SE,FT,Data Analyst,85000,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,M,Medium_enterprise
MI,FT,Data Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Scientist,4000000,IN,L,Large_enterprise
MI,FT,Business Data Analyst,1440000,IN,L,Large_enterprise
SE,FT,Data Engineer,231250,US,M,Medium_enterprise
SE,FT,Data Engineer,138750,US,M,Medium_enterprise
SE,FT,Data Engineer,199000,US,M,Medium_enterprise
SE,FT,Data Engineer,162000,US,M,Medium_enterprise
EN,FT,Data Engineer,160000,US,M,Medium_enterprise
EN,FT,Data Engineer,135000,US,M,Medium_enterprise
EN,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Research Scientist,200000,US,M,Medium_enterprise
SE,FT,Research Scientist,150000,US,M,Medium_enterprise
EN,FT,Research Engineer,160000,US,M,Medium_enterprise
EN,FT,Research Engineer,120000,US,M,Medium_enterprise
SE,FT,Research Scientist,250000,US,M,Medium_enterprise
SE,FT,Research Scientist,200000,US,M,Medium_enterprise
EN,FT,Deep Learning Engineer,150000,US,M,Medium_enterprise
EN,FT,Deep Learning Engineer,120000,US,M,Medium_enterprise
SE,FT,Research Engineer,150000,US,M,Medium_enterprise
SE,FT,Research Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Analytics Manager,133000,NL,L,Large_enterprise
SE,FT,Data Scientist,272550,US,M,Medium_enterprise
SE,FT,Data Scientist,198200,US,M,Medium_enterprise
SE,FT,Data Scientist,182000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Engineer,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,204500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
MI,FT,Data Scientist,120000,US,M,Medium_enterprise
MI,FT,Data Scientist,105000,US,M,Medium_enterprise
SE,FT,Data Engineer,187500,US,M,Medium_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,204500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
SE,FT,Data Analyst,155000,US,M,Medium_enterprise
SE,FT,Data Analyst,64000,US,M,Medium_enterprise
SE,FT,Computer Vision Engineer,235000,US,M,Medium_enterprise
SE,FT,Computer Vision Engineer,185000,US,M,Medium_enterprise
SE,FT,Data Architect,174500,US,M,Medium_enterprise
SE,FT,Data Architect,113000,US,M,Medium_enterprise
SE,FT,Data Scientist,143100,CA,M,Medium_enterprise
SE,FT,Data Scientist,113000,CA,M,Medium_enterprise
SE,FT,Applied Scientist,184000,US,M,Medium_enterprise
SE,FT,Applied Scientist,142000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
